C00041,C00062,C00064,C00065,C00073,C00078,C00079,C00082,C00135,C00152,C00188,C00219,C00245,C00257,C00294,C00299,C00327,C00791,C01586,C01762,Age
-3371.456763,19739.87694,-57889.53991,-17550.82262,-5851.09867,-84890.90687,-24306.99446,-32430.44568,-121404.7705,-8204.695122,-20045.71175,233917.3115,11816.89024,7843.543237,1441.064302,-7473.543237,378.7549889,-10316.25831,-86188.08093,2016.368071,1
2968.543237,111972.8769,-29467.03991,-665.3226164,5507.90133,-20598.90687,8881.005543,-110269.4457,-671.77051,-4083.695122,10055.78825,13653.81153,21722.89024,-44486.95676,1689.064302,-6068.543237,-14464.24501,5040.741685,-13589.08093,-1015.631929,0
7147.043237,166185.3769,64279.96009,36916.67738,3399.40133,94775.59313,205015.5055,209155.5543,371550.2295,28874.30488,85331.78825,-191899.6885,103275.3902,1932.043237,711.0643016,23443.45676,5956.254989,-19744.25831,-11303.58093,3878.368071,1
582.0432373,26911.37694,166776.9601,1714.677384,1612.40133,35783.59313,60892.00554,12032.05432,42967.22949,-1267.695122,20016.28825,315805.3115,71631.89024,-4885.456763,1542.064302,8256.456763,7339.254989,14135.24169,-60759.08093,1884.868071,0
-3346.956763,-20089.62306,199472.9601,13223.67738,9746.90133,69023.59313,126306.5055,23653.05432,131005.7295,13368.30488,36323.78825,-145112.6885,48388.39024,-36101.45676,1724.064302,14730.45676,7590.754989,9337.741685,-70489.58093,-231.131929,0
929.5432373,21674.37694,-90379.03991,10572.67738,-6966.09867,-53897.40687,569.5055432,-111988.4457,32386.72949,-9274.195122,43328.28825,284991.8115,12516.39024,-36242.45676,-2858.935698,-3791.543237,-4734.245011,-4724.758315,-143002.5809,-625.631929,0
11718.04324,34361.37694,381273.4601,33206.67738,7614.90133,-36477.90687,43146.00554,-125376.9457,167286.7295,20597.30488,17139.28825,-87988.68847,11832.39024,-12088.45676,-1131.435698,6284.956763,-9287.245011,32004.24169,-63057.08093,-2097.631929,0
1465.543237,153981.3769,420971.4601,16873.17738,5218.40133,-94921.90687,-80868.99446,-29761.94568,-326246.7705,32049.30488,23537.78825,-32393.68847,8125.890244,-30651.45676,-1403.935698,45801.45676,20611.25499,-9244.258315,-9217.080931,3476.868071,0
-910.4567627,32310.87694,144539.9601,17846.67738,7964.40133,77889.09313,62214.50554,109570.0543,170544.2295,5718.804878,22015.78825,-81904.68847,30648.39024,7955.043237,2057.064302,12694.45676,8482.754989,9276.241685,-27443.08093,744.868071,1
-2857.956763,35889.87694,-118856.0399,27967.17738,-3494.59867,-94916.90687,-17666.49446,-33832.94568,92079.72949,2038.304878,22674.78825,-245525.1885,18691.39024,13240.54324,8196.064302,-13019.54324,7030.754989,-21596.25831,-84035.58093,489.368071,1
-3509.956763,-16125.62306,-154442.5399,2882.677384,3799.90133,33317.09313,36119.50554,29674.05432,93141.72949,5300.304878,11416.78825,-96732.18847,37445.39024,-35095.45676,346.0643016,-89.04323725,424.7549889,-14359.25831,-36046.58093,-1325.131929,0
-5038.956763,49167.37694,121764.9601,663.6773836,7920.40133,11703.09313,58964.00554,29492.05432,32395.72949,7650.304878,19562.78825,-41951.18847,16468.89024,-26301.45676,-919.9356984,-457.5432373,3737.254989,-1283.758315,-78079.08093,-700.131929,1
7288.543237,93344.37694,478521.9601,33720.17738,17548.40133,195032.5931,182074.0055,127506.5543,272293.7295,17738.80488,70613.28825,-143850.6885,86445.39024,8594.543237,172.5643016,28848.95676,14967.25499,-13493.75831,32711.91907,-1623.631929,0
9006.043237,79083.87694,242179.4601,29812.67738,10095.40133,24211.09313,137061.0055,128211.0543,316083.2295,15830.80488,55732.78825,-231911.1885,29243.89024,-3998.456763,4664.564302,17282.95676,7741.754989,-5946.758315,-1487.080931,-1271.631929,0
4165.043237,1311.87694,-126981.0399,1895.177384,2441.90133,52839.59313,38922.00554,63151.55432,54054.22949,6025.804878,9753.288248,-103225.6885,74245.89024,-11562.45676,3656.064302,24201.45676,-5159.745011,-12378.25831,60628.41907,1208.368071,0
-675.4567627,-30734.12306,107149.9601,11104.67738,-2143.59867,-68087.40687,38973.00554,64431.05432,6874.22949,3190.804878,32705.28825,11275.31153,57293.39024,-34962.45676,-1538.935698,10712.95676,10615.25499,-781.2583149,-116381.0809,2197.368071,0
3886.043237,36986.37694,17109.96009,9825.177384,7839.40133,-26714.40687,53941.00554,105555.0543,70536.72949,598.804878,20515.28825,-211779.6885,69889.89024,-30849.95676,1308.064302,-22785.54324,3783.254989,-26144.25831,-118262.0809,997.368071,0
3038.543237,195515.3769,415276.9601,3928.177384,7900.90133,-17758.90687,54789.50554,58826.55432,143512.2295,14332.30488,154.2882483,-348818.6885,-9909.109756,119401.5432,80.56430155,-11688.54324,18790.75499,-17993.75831,98979.41907,-1054.631929,1
17492.54324,61716.37694,588315.4601,44867.17738,13081.40133,48707.59313,207969.0055,-4039.945676,275417.7295,30411.30488,44825.28825,-42737.68847,109173.3902,58357.54324,10480.0643,51049.45676,10989.25499,38633.74169,136342.9191,2994.868071,0
-13455.45676,-59444.12306,-182910.0399,-8471.822616,72.90133038,-24971.40687,-53163.49446,-13983.94568,-85290.27051,-7367.195122,-20196.71175,280730.8115,9491.390244,-42950.45676,734.0643016,-9990.043237,-9006.245011,-32188.75831,-19940.58093,4925.868071,0
-8527.956763,-38277.12306,22676.46009,1739.177384,-6048.59867,-139291.4069,-62552.99446,28476.55432,-4018.77051,2616.804878,-2627.711752,-71680.68847,14098.89024,-17179.95676,-837.9356984,10690.45676,5935.754989,-30005.75831,42002.91907,2085.368071,0
-9532.456763,-67810.12306,-121784.5399,20525.17738,-3403.59867,-84558.40687,-52066.99446,-75796.44568,94929.72949,-2666.695122,11723.78825,-255922.6885,-14675.60976,60245.04324,6201.564302,5966.956763,-3932.245011,-29057.25831,106875.4191,926.868071,0
3812.543237,34535.87694,242663.4601,1998.677384,18111.40133,78595.59313,118934.5055,54857.55432,13007.22949,7911.304878,24274.28825,65930.31153,-22774.10976,-50608.95676,108.5643016,-13316.54324,-344.7450111,-5758.258315,-47986.58093,619.868071,0
7754.043237,43016.87694,173119.9601,4084.677384,3249.40133,68006.09313,55921.00554,21432.55432,229099.2295,20938.80488,43712.78825,86888.81153,-15232.60976,-64694.45676,-715.4356984,-9724.043237,-1743.245011,-22191.25831,-105736.5809,-1816.631929,0
-3964.456763,-60397.62306,-32651.53991,-1516.322616,7826.40133,17321.09313,49342.00554,22589.05432,33778.22949,-3073.195122,-9784.211752,343626.8115,69051.39024,-69258.45676,337.0643016,16542.95676,-7756.245011,-35030.75831,-93057.08093,4070.368071,0
-10041.45676,-6400.12306,89131.96009,2560.677384,5596.40133,-38080.90687,70847.50554,-35896.44568,104489.7295,-5379.695122,-140.7117517,396973.8115,45864.89024,-57932.45676,1824.064302,10758.95676,-3630.245011,7820.741685,-81640.58093,8792.368071,0
-1550.956763,62855.87694,199954.4601,12699.67738,16549.40133,134141.5931,84759.00554,130047.5543,90146.22949,9269.304878,25450.28825,129241.8115,20953.89024,-16494.95676,463.0643016,-20608.04324,4888.254989,141.2416851,-37996.58093,-1906.131929,1
-1558.456763,6480.87694,66682.46009,972.6773836,835.9013304,40308.59313,89703.50554,51088.05432,194905.2295,1077.304878,17477.28825,-89769.18847,55711.39024,38717.04324,348.5643016,6843.956763,1682.754989,-21229.75831,195623.9191,839.868071,0
-9547.456763,-94606.12306,-22454.03991,-10714.82262,-4491.59867,-21379.40687,-31703.99446,-52495.44568,-37621.77051,-8307.695122,-439.7117517,-36792.68847,-23169.10976,-23767.45676,-235.9356984,15545.45676,684.7549889,-16076.25831,-77.08093126,-497.131929,0
-54.95676275,23991.87694,216879.9601,6004.177384,5945.90133,95483.09313,64749.50554,16219.05432,143342.7295,10679.30488,37799.78825,-212466.1885,69035.39024,-30026.45676,682.5643016,26755.95676,4215.254989,25619.24169,-58492.58093,-682.131929,0
-4879.456763,-11409.62306,-74722.53991,-9300.322616,702.9013304,10814.59313,-9697.494457,-72810.94568,-32032.27051,-3391.195122,33945.78825,-40897.18847,-10222.10976,-26744.95676,-1577.935698,-16306.54324,-10290.24501,-15744.25831,-1310.080931,568.368071,0
-8522.956763,111177.3769,71070.46009,2200.677384,7947.40133,110135.5931,191860.0055,67951.05432,50014.22949,15562.80488,20700.28825,-40887.18847,1244.890244,-50477.95676,4921.564302,11517.95676,1424.754989,16503.74169,-27069.08093,-593.631929,0
4874.043237,25851.37694,68153.46009,3502.677384,-2404.09867,-15703.90687,30338.00554,-46096.44568,-24488.27051,2187.804878,23183.78825,76910.31153,-894.1097561,-18704.95676,3702.064302,-23575.54324,2978.754989,-9289.758315,-87394.08093,-1337.131929,0
-13844.95676,-23691.12306,269287.9601,-2393.322616,8905.90133,8439.093126,20824.00554,13384.55432,52662.72949,-1535.195122,23751.78825,39165.81153,22003.89024,-6662.456763,-1698.435698,-15293.04324,7519.754989,5171.741685,-90698.08093,853.368071,1
-2388.456763,-13029.12306,-52317.03991,-772.8226164,1057.90133,-60124.40687,-9424.994457,38201.55432,-55672.77051,-1703.195122,-2151.711752,-330229.1885,48736.89024,-49.45676275,3608.064302,-3953.043237,-2704.745011,15110.24169,-44796.08093,2360.368071,1
21405.04324,-35957.12306,146979.4601,-15486.32262,5257.90133,47519.09313,88056.50554,91248.55432,110859.7295,818.804878,10489.78825,147221.3115,-21583.60976,5182.043237,-1300.435698,12466.95676,13803.75499,9072.741685,-171191.5809,1645.868071,0
-3484.956763,89308.37694,239103.9601,-2667.822616,7270.90133,158858.5931,72983.00554,92436.55432,319452.2295,11024.80488,23955.28825,-355948.6885,77708.89024,82470.54324,3143.564302,-2671.043237,-5431.745011,36426.24169,49855.91907,-132.131929,0
-7483.456763,24656.37694,400130.4601,10428.67738,11551.40133,108430.0931,5758.505543,73019.05432,59208.72949,9034.304878,-439.7117517,-11477.68847,47728.89024,77417.54324,1998.064302,42417.95676,16297.75499,2873.741685,448579.4191,1506.868071,0
20866.54324,226452.8769,548513.4601,26845.17738,14978.40133,70583.09313,135234.5055,114860.0543,320243.2295,37374.30488,51806.28825,-408177.6885,80249.89024,-442.4567627,1411.064302,38125.45676,11195.25499,4048.241685,280275.9191,859.868071,0
-398.9567627,74712.87694,431536.4601,-9173.322616,5765.90133,107756.0931,19231.50554,41667.55432,126019.2295,10643.30488,21152.78825,410658.8115,112452.3902,-45425.95676,790.5643016,26887.95676,-814.2450111,-5044.758315,-107094.0809,-759.131929,0
5494.543237,62537.87694,325003.9601,316.6773836,-2340.09867,-59018.40687,-103366.9945,-19114.94568,72478.22949,8041.304878,20934.78825,229533.8115,56963.39024,-7677.456763,-2919.435698,8086.456763,5438.254989,6188.741685,167926.9191,724.868071,0
-10119.95676,-75742.62306,115943.4601,-18844.82262,-2713.09867,24784.09313,-19090.49446,-2603.445676,25423.72949,-13265.19512,-29623.71175,135655.8115,59480.89024,124207.0432,-2580.435698,4770.956763,1489.254989,-14508.25831,-3658.080931,2646.368071,0
